OID_,type,subtype,curb_id,dist_s_m,dist_e_m
0,Bulbout, ,cGhpbGFkZWxwaGlhOjMzOTk,10.3599997,72.5400009
1,Curb Cut, ,cGhpbGFkZWxwaGlhOjMzOTk,35.1199989,39.6399994
2,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjM0MDE,0.0400000,19.9599991
3,Empty Curb, ,cGhpbGFkZWxwaGlhOjM0MDI,0.0000000,27.3980999
4,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjM0MDM,0.0000000,30.6693001
5,Curb Cut, ,cGhpbGFkZWxwaGlhOjM0MDQ,6.8099999,12.5500002
6,Bulbout, ,cGhpbGFkZWxwaGlhOjM0MzI,0.0700000,12.5000000
7,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjM0MzM,0.0000000,48.4916992
8,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjM4Nzg,27.5799999,51.8199997
9,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1MzY,34.2700005,38.3699989
10,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODE,113.3600006,121.1200027
11,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODE,148.4100037,157.2200012
12,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODI,7.9000001,16.0699997
13,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODI,65.1800003,70.0500031
14,Bulbout, ,cGhpbGFkZWxwaGlhOjQ1ODI,85.1900024,96.4599991
15,Bulbout, ,cGhpbGFkZWxwaGlhOjQ1ODI,110.3000031,116.8700027
16,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODM,55.7099991,66.6399994
17,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODM,34.0200005,46.0999985
18,Bulbout, ,cGhpbGFkZWxwaGlhOjQ1ODU,10.0200005,12.6499996
19,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODU,12.6499996,22.2700005
20,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ1ODU,22.2700005,45.1199989
21,Bulbout, ,cGhpbGFkZWxwaGlhOjQ1ODU,45.1199989,46.6100006
22,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODU,46.6100006,159.3000031
23,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODY,1.0900000,74.2799988
24,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODc,8.2600002,92.5000000
25,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODk,6.0799999,78.3499985
26,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODk,78.3499985,88.5299988
27,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODk,88.5299988,137.3300018
28,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1ODk,137.3300018,147.5599976
29,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ1ODk,147.5599976,170.4600067
30,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1OTA,1.1000000,4.0799999
31,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ1OTA,10.8599997,108.1699982
32,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1OTA,108.1699982,111.5199966
33,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ1OTA,111.5199966,158.8600006
34,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ1OTA,241.7500000,251.0500031
35,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjQ1OTE,0.0000000,129.4420013
36,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ1OTI,1.9200000,147.8000031
37,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjQ1OTg,21.6900005,33.8400002
38,Bike Rack, ,cGhpbGFkZWxwaGlhOjQ2MDA,0.1600000,8.6599998
39,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MDE,72.3899994,86.1500015
40,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDI,2.3800001,10.1300001
41,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDI,10.3900003,20.0000000
42,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDI,114.7600021,119.0400009
43,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDI,119.0500031,124.8499985
44,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDM,11.7200003,19.4400005
45,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDM,19.4400005,25.5100002
46,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDM,75.4499969,78.7099991
47,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDM,80.4800034,86.7600021
48,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDM,86.7600021,90.5400009
49,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDM,90.5400009,92.6900024
50,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDM,116.9199982,121.4499969
51,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDM,121.6800003,129.1799927
52,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDQ,5.6500001,9.8100004
53,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDQ,9.8100004,17.2099991
54,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDQ,113.9899979,115.4400024
55,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjQ2MDQ,115.4400024,122.2699966
56,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDc,1.0000000,11.7700005
57,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDc,70.3600006,80.7500000
58,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MDc,43.6899986,70.4000015
59,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDg,1.6400000,14.8000002
60,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDg,70.3600006,79.9800034
61,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDk,0.0000000,24.2199993
62,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MDk,112.0100021,125.9000015
63,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MDk,85.1600037,112.0100021
64,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjQ2MTA,0.0000000,131.1499939
65,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTE,0.0200000,17.2299995
66,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTE,115.5100021,129.0500031
67,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MTE,85.3799973,115.0400009
68,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTI,4.2800002,16.6700001
69,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTI,115.5000000,129.1699982
70,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MTI,90.2799988,115.5000000
71,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTM,4.8600001,15.9399996
72,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTM,114.4400024,126.8899994
73,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MTM,87.3600006,114.4400024
74,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTQ,2.2600000,30.7999992
75,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MTQ,35.7500000,46.7200012
76,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MTQ,104.4899979,114.9300003
77,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTQ,116.6600037,124.9599991
78,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTU,0.0000000,12.4399996
79,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2MTU,117.9499969,126.3300018
80,Smart Zone, ,cGhpbGFkZWxwaGlhOjQ2MTU,64.6100006,89.2600021
81,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MTg,62.8699989,67.5400009
82,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MTk,44.2799988,49.0499992
83,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MTk,93.8499985,99.3399963
84,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjQ2MjA,35.3899994,36.8899994
85,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MjA,36.8899994,42.6100006
86,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjQ2MjA,42.6100006,43.0900002
87,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2MjA,61.5200005,69.5999985
88,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTc,28.2500000,39.8199997
89,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTc,44.3899994,51.9399986
90,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTc,124.9800034,130.5500031
91,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTc,139.2400055,148.9199982
92,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTg,34.5400009,47.5299988
93,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTg,129.3200073,146.9100037
94,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NTk,104.7300034,114.7500000
95,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ2NjE,43.3699989,110.6100006
96,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NjI,59.1800003,67.4300003
97,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NjM,26.3999996,38.9000015
98,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NjQ,59.5999985,77.3099976
99,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ2NjQ,184.4900055,209.3300018
100,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NjY,3.2100000,181.0000000
101,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NjY,181.0000000,200.0700073
102,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NjY,200.0700073,317.3099976
103,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NjY,317.3099976,334.1199951
104,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NjY,334.1199951,373.0199890
105,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2Njc,0.0400000,15.7100000
106,Bulbout, ,cGhpbGFkZWxwaGlhOjQ2Njc,104.7799988,125.8300018
107,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ2Njg,3.2200000,9.0699997
108,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2Njg,9.0699997,145.0000000
109,Construction Zone, ,cGhpbGFkZWxwaGlhOjQ2Njg,145.0000000,148.1000061
110,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NzI,6.3000002,91.7300034
111,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NzQ,28.4899998,35.9199982
112,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NzU,1.3000000,19.6399994
113,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NzU,19.6399994,31.5400009
114,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NzU,31.5400009,111.6900024
115,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NzU,111.6900024,119.4899979
116,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2NzU,119.4899979,157.7500000
117,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2NzY,25.4599991,34.5800018
118,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjQ2ODA,56.7500000,74.1200027
119,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2ODM,79.3000031,82.0999985
120,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2ODQ,1.8099999,3.0200000
121,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2OTQ,37.7799988,42.9900017
122,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2OTQ,61.6500015,66.9499969
123,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2OTU,50.3899994,58.0200005
124,Curb Cut, ,cGhpbGFkZWxwaGlhOjQ2OTU,61.5299988,70.9100037
125,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODA,8.6400003,13.1400003
126,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODc,0.7900000,8.6000004
127,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODg,8.8299999,14.4899998
128,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODg,33.4300003,38.5000000
129,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODg,52.1800003,56.3100014
130,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1ODk,10.3500004,16.2800007
131,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1OTA,102.9100037,121.5699997
132,Curb Cut, ,cGhpbGFkZWxwaGlhOjU1OTE,81.9499969,88.8600006
133,Curb Cut, ,cGhpbGFkZWxwaGlhOjU2MTc,8.7500000,12.9399996
134,Curb Cut, ,cGhpbGFkZWxwaGlhOjU2MTg,7.1700001,27.7299995
135,Curb Cut, ,cGhpbGFkZWxwaGlhOjU2Mjg,53.6199989,75.2399979
136,Curb Cut, ,cGhpbGFkZWxwaGlhOjU2Mjk,71.5999985,75.3300018
137,Curb Cut, ,cGhpbGFkZWxwaGlhOjU2Mjk,91.9700012,100.6100006
138,Empty Curb, ,cGhpbGFkZWxwaGlhOjY4NjY,0.0000000,10.3308001
139,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjY4Njc,0.0000000,48.5817986
140,Bulbout, ,cGhpbGFkZWxwaGlhOjY4Nzc,1.4400001,7.4099998
141,Bulbout, ,cGhpbGFkZWxwaGlhOjY4Nzc,107.8300018,128.5099945
142,Bulbout, ,cGhpbGFkZWxwaGlhOjY4Nzg,4.8600001,14.4300003
143,Construction Zone, ,cGhpbGFkZWxwaGlhOjY4Nzg,33.8899994,136.9499969
144,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwNzc,45.3899994,62.4599991
145,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODA,4.8699999,13.9600000
146,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODA,49.8499985,65.9599991
147,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODA,65.9599991,68.8399963
148,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODA,68.8399963,85.2699966
149,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODA,109.0199966,127.3300018
150,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODE,34.0499992,37.4000015
151,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODE,61.9099998,66.9599991
152,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODE,112.4700012,116.1800003
153,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODI,0.0200000,11.0100002
154,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODI,58.9199982,66.4499969
155,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODI,67.1399994,74.5699997
156,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODI,82.8700027,93.3099976
157,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODI,113.9499969,129.1300049
158,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODQ,44.7900009,63.6399994
159,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODQ,63.6399994,65.8700027
160,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODU,8.8500004,36.5299988
161,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODY,32.4500008,59.4599991
162,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODY,64.8799973,73.0599976
163,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODc,43.2200012,45.1300011
164,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwODc,45.1300011,68.1600037
165,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODc,68.1600037,70.2500000
166,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODg,13.1800003,38.8199997
167,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcwODg,88.9100037,100.5999985
168,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODk,34.0800018,36.2200012
169,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODk,36.5000000,39.7299995
170,Bulbout, ,cGhpbGFkZWxwaGlhOjcwODk,118.4400024,122.6399994
171,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTA,18.6800003,67.6100006
172,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwOTI,36.7000008,63.4799995
173,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTM,0.0000000,37.6100006
174,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTM,57.8300018,128.3999939
175,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTQ,0.0000000,38.6100006
176,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTQ,66.3199997,129.4499969
177,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTU,32.3400002,59.9099998
178,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTY,50.6599998,69.8600006
179,Bulbout, ,cGhpbGFkZWxwaGlhOjcwOTc,51.7900009,80.5899963
180,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjcwOTg,0.0000000,66.7985001
181,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwOTk,11.8900003,23.4799995
182,Curb Cut, ,cGhpbGFkZWxwaGlhOjcwOTk,88.2300034,99.9100037
183,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjcxMDA,0.0000000,166.9730072
184,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMDU,54.8899994,64.1699982
185,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMDY,49.0000000,56.1300011
186,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjcxMDY,95.1900024,122.9199982
187,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjcxMDc,4.3499999,26.0000000
188,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcxMDg,7.4800000,127.6800003
189,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcxMDg,6.4699998,131.7799988
190,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcxMDk,5.3400002,127.9000015
191,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcxMTA,8.3800001,16.8400002
192,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjcxMTA,16.8400002,19.4099998
193,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMTA,19.4099998,28.3400002
194,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjcxMTA,28.3400002,127.1600037
195,Construction Zone, ,cGhpbGFkZWxwaGlhOjcxMTI,0.0100000,33.8899994
196,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjcxMTM,125.0800018,143.5700073
197,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMTQ,16.4200001,23.8700008
198,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjcxMTQ,68.6900024,82.8799973
199,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjcxMTQ,85.1699982,104.3799973
200,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjcxMTk,9.0400000,12.0600004
201,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMTk,12.0600004,20.3099995
202,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjcxMTk,20.3099995,20.4400005
203,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMTk,60.7700005,68.9800034
204,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMjA,37.6500015,46.3400002
205,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMjA,85.9499969,102.0100021
206,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMjE,65.7200012,73.1699982
207,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjcxMjE,141.6199951,149.3999939
208,Bulbout, ,cGhpbGFkZWxwaGlhOjcxMjM,0.4000000,3.0799999
209,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMjM,85.3399963,97.5800018
210,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxMjQ,17.5000000,35.7099991
211,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjcxNDg,14.8400002,28.1599998
212,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNTI,43.3899994,47.7200012
213,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNTI,54.8699989,58.1199989
214,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNTI,91.9700012,95.7600021
215,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNTI,102.7600021,108.0899963
216,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNTk,0.0000000,12.2900000
217,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNTk,50.5200005,99.1500015
218,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNjA,0.0200000,31.2000008
219,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNjA,130.3999939,163.1900024
220,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNjQ,85.5800018,92.5100021
221,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNjY,16.9300003,25.3299999
222,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNjY,25.3299999,25.6599998
223,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNjY,25.6599998,27.5100002
224,Bulbout, ,cGhpbGFkZWxwaGlhOjcxNjY,31.4300003,42.3600006
225,Curb Cut, ,cGhpbGFkZWxwaGlhOjcxNjc,47.5699997,58.2700005
226,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwNTU3,30.8799992,40.1399994
227,Empty Curb, ,cGhpbGFkZWxwaGlhOjEwNTU4,0.0000000,88.3298035
228,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTMy,29.1399994,44.2799988
229,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTg5,1.7100000,9.5600004
230,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTg5,32.7000008,37.4900017
231,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTg5,47.3400002,52.6399994
232,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTg5,87.7600021,129.8500061
233,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTkw,29.2099991,38.1699982
234,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTkw,52.6899986,61.5699997
235,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTkw,70.0199966,75.8300018
236,Curb Cut, ,cGhpbGFkZWxwaGlhOjEwOTkw,84.0100021,88.4700012
237,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMTk0,25.6900005,29.1800003
238,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMTk1,34.1699982,38.3100014
239,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMTk3,39.2799988,44.0200005
240,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMTk4,28.3299999,67.1600037
241,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjAw,27.6200008,33.6199989
242,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjAw,40.2400017,46.6100006
243,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjAw,69.3300018,72.3000031
244,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY4,4.3899999,26.3799992
245,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY4,26.3799992,29.9300003
246,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMjY4,29.9300003,31.6800003
247,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY4,31.6800003,40.0400009
248,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY4,40.0400009,44.3699989
249,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY4,44.3699989,48.5400009
250,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY4,48.5400009,52.4900017
251,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY4,52.4900017,63.6500015
252,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY5,2.4500000,8.3199997
253,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY5,29.7600002,33.5099983
254,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY5,36.2000008,36.4399986
255,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjY5,36.4399986,42.7599983
256,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjY5,42.7599983,61.8100014
257,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjcw,44.6399994,52.4900017
258,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjcx,0.0000000,5.0300002
259,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMjcx,20.8199997,26.7500000
260,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjcy,4.4099998,72.8499985
261,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjcz,6.8400002,81.3600006
262,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjc0,2.6900001,101.6999969
263,Empty Curb, ,cGhpbGFkZWxwaGlhOjExMjc1,0.0000000,4.6999002
264,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMjc2,0.0000000,37.1100006
265,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE3,12.9200001,19.3600006
266,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,3.1600001,9.0600004
267,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,10.7200003,12.6400003
268,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,13.2299995,18.0300007
269,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,29.9500008,34.9000015
270,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,36.7599983,39.5499992
271,Construction Zone, ,cGhpbGFkZWxwaGlhOjExMzE5,42.7099991,45.9099998
272,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzE5,45.9099998,48.6399994
273,Construction Zone, ,cGhpbGFkZWxwaGlhOjExMzE5,48.6399994,50.6100006
274,Bike Rack, ,cGhpbGFkZWxwaGlhOjExMzI0,32.9399986,50.7099991
275,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzI4,18.7000008,23.3299999
276,Curb Paint,Blue,cGhpbGFkZWxwaGlhOjExMzI4,32.6699982,39.0900002
277,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMw,38.2099991,43.2400017
278,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMw,49.8199997,55.4500008
279,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMw,61.8899994,66.5100021
280,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMw,85.2799988,91.5199966
281,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzQz,16.1700001,20.4799995
282,Construction Zone, ,cGhpbGFkZWxwaGlhOjExMzYx,1.5900000,10.6400003
283,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzY0,35.5600014,40.5699997
284,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzY0,46.9000015,51.2599983
285,Construction Zone, ,cGhpbGFkZWxwaGlhOjExMzY2,68.7200012,82.9700012
286,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzY4,41.2999992,47.0200005
287,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMzc1,47.0800018,68.1699982
288,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMzc3,32.2799988,33.0400009
289,Bike Rack, ,cGhpbGFkZWxwaGlhOjExMzc3,33.0400009,40.1100006
